name,human_eq_type,location,serving,status,date,status2,date2,time_spent,nyca_id
Roosevelt Island,An escalator,,Northbound Platform To Lower Mezzanine,OUTAGE,2017-03-22 00:48:22,FIXED,2017-03-22 05:48:48,0 days 05:00:26.000000000,353
Roosevelt Island,An escalator,,Northbound Platform To Lower Mezzanine,OUTAGE,2017-04-01 02:28:29,FIXED,2017-04-01 04:38:36,0 days 02:10:07.000000000,353
Roosevelt Island,An escalator,,Northbound Platform To Lower Mezzanine,OUTAGE,2017-04-01 02:28:29,FIXED,2017-04-01 04:38:36,0 days 02:10:07.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-15 00:28:16,FIXED,2017-03-15 03:58:34,0 days 03:30:18.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-15 00:28:16,FIXED,2017-03-15 03:58:34,0 days 03:30:18.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-23 10:48:55,FIXED,2017-03-23 10:58:32,0 days 00:09:37.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-23 10:48:55,FIXED,2017-03-23 10:58:32,0 days 00:09:37.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-24 20:28:33,FIXED,2017-03-24 23:58:20,0 days 03:29:47.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-24 20:28:33,FIXED,2017-03-24 23:58:20,0 days 03:29:47.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-28 03:58:52,FIXED,2017-03-28 06:08:56,0 days 02:10:04.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-28 03:58:52,FIXED,2017-03-28 06:08:56,0 days 02:10:04.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-29 00:38:33,FIXED,2017-03-29 07:58:45,0 days 07:20:12.000000000,353
Roosevelt Island,An escalator,,Southbound Platform To Lower Mezzanine,OUTAGE,2017-03-29 00:38:33,FIXED,2017-03-29 07:58:45,0 days 07:20:12.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-17 04:48:33,FIXED,2017-03-17 05:48:24,0 days 00:59:51.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-17 04:48:33,FIXED,2017-03-17 05:48:24,0 days 00:59:51.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-17 18:48:42,FIXED,2017-03-17 20:38:38,0 days 01:49:56.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-17 18:48:42,FIXED,2017-03-17 20:38:38,0 days 01:49:56.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-18 09:18:21,FIXED,2017-03-18 10:18:48,0 days 01:00:27.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-18 09:18:21,FIXED,2017-03-18 10:18:48,0 days 01:00:27.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-21 04:38:27,FIXED,2017-03-21 05:09:00,0 days 00:30:33.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-21 04:38:27,FIXED,2017-03-21 05:09:00,0 days 00:30:33.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-25 01:38:44,FIXED,2017-03-25 01:58:20,0 days 00:19:36.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-25 01:38:44,FIXED,2017-03-25 01:58:20,0 days 00:19:36.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-28 04:28:47,FIXED,2017-03-28 04:58:51,0 days 00:30:04.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-03-28 04:28:47,FIXED,2017-03-28 04:58:51,0 days 00:30:04.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-04-01 04:48:23,FIXED,2017-04-01 04:58:44,0 days 00:10:21.000000000,353
Roosevelt Island,An escalator,,Upper Mezzanine To Street,OUTAGE,2017-04-01 04:48:23,FIXED,2017-04-01 04:58:44,0 days 00:10:21.000000000,353
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-15 11:18:22,,,,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-16 02:48:25,,,,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-16 21:18:30,,,,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-17 09:28:15,FIXED,2017-03-18 09:18:25,0 days 23:50:10.000000000,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-20 19:58:30,,,,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-22 12:58:49,FIXED,2017-03-25 08:38:46,2 days 19:39:57.000000000,227
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-01 00:58:50,,,,227
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-18 02:58:29,FIXED,2017-03-18 09:08:20,0 days 06:09:51.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-18 02:58:29,FIXED,2017-03-18 09:08:20,0 days 06:09:51.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-23 03:08:49,FIXED,2017-03-23 09:18:53,0 days 06:10:04.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-23 03:08:49,FIXED,2017-03-23 09:18:53,0 days 06:10:04.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-25 04:48:39,FIXED,2017-03-25 07:48:35,0 days 02:59:56.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-25 04:48:39,FIXED,2017-03-25 07:48:35,0 days 02:59:56.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-26 11:08:48,FIXED,2017-03-27 09:28:33,0 days 22:19:45.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-26 11:08:48,FIXED,2017-03-27 09:28:33,0 days 22:19:45.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-30 03:08:46,FIXED,2017-03-30 08:48:38,0 days 05:39:52.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Lower Platform To Center Island Upper Platform,OUTAGE,2017-03-30 03:08:46,FIXED,2017-03-30 08:48:38,0 days 05:39:52.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-15 23:48:34,FIXED,2017-03-16 01:09:01,0 days 01:20:27.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-15 23:48:34,FIXED,2017-03-16 01:09:01,0 days 01:20:27.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-21 17:58:52,FIXED,2017-03-21 18:58:42,0 days 00:59:50.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-21 17:58:52,FIXED,2017-03-21 18:58:42,0 days 00:59:50.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 06:28:19,FIXED,2017-03-23 07:18:27,0 days 00:50:08.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 06:28:19,FIXED,2017-03-23 07:18:27,0 days 00:50:08.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-29 19:48:39,FIXED,2017-03-29 20:58:45,0 days 01:10:06.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-29 19:48:39,FIXED,2017-03-29 20:58:45,0 days 01:10:06.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-30 08:58:40,FIXED,2017-03-30 09:38:27,0 days 00:39:47.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-30 08:58:40,FIXED,2017-03-30 09:38:27,0 days 00:39:47.000000000,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-04-01 13:08:46,,,,176
Sutphin Blvd - Archer Av,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-04-01 13:08:46,,,,176
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-03-25 04:08:31,FIXED,2017-03-25 08:18:30,0 days 04:09:59.000000000,360
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-04-01 04:38:30,FIXED,2017-04-01 09:28:32,0 days 04:50:02.000000000,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,FIXED,2017-03-14 16:18:18,,,,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-25 04:18:47,FIXED,2017-03-27 19:48:41,2 days 15:29:54.000000000,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-27 23:19:02,FIXED,2017-03-28 11:28:40,0 days 12:09:38.000000000,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-28 20:38:54,FIXED,2017-03-29 01:48:44,0 days 05:09:50.000000000,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-29 15:58:26,,,,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-30 11:28:45,FIXED,2017-03-31 08:58:21,0 days 21:29:36.000000000,360
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-04-01 02:58:42,FIXED,2017-04-01 09:08:45,0 days 06:10:03.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-16 18:58:37,FIXED,2017-03-16 21:18:32,0 days 02:19:55.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-16 18:58:37,FIXED,2017-03-16 21:18:32,0 days 02:19:55.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-21 03:28:24,FIXED,2017-03-21 09:08:33,0 days 05:40:09.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-21 03:28:24,FIXED,2017-03-21 09:08:33,0 days 05:40:09.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-21 16:38:54,,,,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-21 16:38:54,,,,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-24 22:18:48,FIXED,2017-03-24 23:28:36,0 days 01:09:48.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-24 22:18:48,FIXED,2017-03-24 23:28:36,0 days 01:09:48.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-26 13:28:38,FIXED,2017-03-26 14:08:52,0 days 00:40:14.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-26 13:28:38,FIXED,2017-03-26 14:08:52,0 days 00:40:14.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-29 17:38:48,FIXED,2017-03-29 18:18:34,0 days 00:39:46.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / 7 Ave),OUTAGE,2017-03-29 17:38:48,FIXED,2017-03-29 18:18:34,0 days 00:39:46.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-14 21:48:35,FIXED,2017-03-14 21:58:19,0 days 00:09:44.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-16 05:48:38,FIXED,2017-03-16 16:18:16,0 days 10:29:38.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-17 03:38:38,FIXED,2017-03-17 09:18:39,0 days 05:40:01.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-18 03:48:37,FIXED,2017-03-18 09:38:48,0 days 05:50:11.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-20 04:18:24,FIXED,2017-03-20 08:28:42,0 days 04:10:18.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-21 15:28:56,FIXED,2017-03-21 19:18:30,0 days 03:49:34.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-23 23:58:34,FIXED,2017-03-24 00:58:40,0 days 01:00:06.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-24 05:58:31,FIXED,2017-03-24 08:08:46,0 days 02:10:15.000000000,360
Times Sq - 42nd St,An escalator,,Center Island Platform To Mezzanine (41 St / Bway),OUTAGE,2017-03-29 05:08:34,FIXED,2017-03-29 07:19:02,0 days 02:10:28.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-19 09:48:34,FIXED,2017-03-19 17:58:51,0 days 08:10:17.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-19 09:48:34,FIXED,2017-03-19 17:58:51,0 days 08:10:17.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-19 09:48:34,FIXED,2017-03-19 17:58:51,0 days 08:10:17.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-19 09:48:34,FIXED,2017-03-19 17:58:51,0 days 08:10:17.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-20 10:58:43,FIXED,2017-03-20 20:09:17,0 days 09:10:34.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-20 10:58:43,FIXED,2017-03-20 20:09:17,0 days 09:10:34.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-20 10:58:43,FIXED,2017-03-20 20:09:17,0 days 09:10:34.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-03-20 10:58:43,FIXED,2017-03-20 20:09:17,0 days 09:10:34.000000000,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-04-01 09:48:45,,,,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-04-01 09:48:45,,,,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-04-01 09:48:45,,,,360
Times Sq - 42nd St,An escalator,,Street To Mezzanine All Trains,OUTAGE,2017-04-01 09:48:45,,,,360
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-22 11:28:34,FIXED,2017-03-22 13:09:24,0 days 01:40:50.000000000,34
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-23 23:18:26,FIXED,2017-03-24 01:28:25,0 days 02:09:59.000000000,34
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-24 18:09:00,FIXED,2017-03-25 01:38:45,0 days 07:29:45.000000000,34
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-26 07:48:46,FIXED,2017-03-26 13:09:16,0 days 05:20:30.000000000,34
Union Sq - 14th St,An elevator,NE corner of 14th Street and Park Avenue South (Union Square East),Street To Mezzanine,OUTAGE,2017-03-24 18:09:00,FIXED,2017-03-25 08:38:47,0 days 14:29:47.000000000,34
Union Sq - 14th St,An elevator,NE corner of 14th Street and Park Avenue South (Union Square East),Street To Mezzanine,OUTAGE,2017-03-30 13:18:33,FIXED,2017-03-30 15:38:46,0 days 02:20:13.000000000,34
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-15 11:58:31,FIXED,2017-03-15 18:48:46,0 days 06:50:15.000000000,294
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:48:42,FIXED,2017-03-16 15:28:22,0 days 01:39:40.000000000,294
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 02:48:24,FIXED,2017-03-18 08:38:19,0 days 05:49:55.000000000,294
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 18:58:42,FIXED,2017-03-18 19:18:48,0 days 00:20:06.000000000,294
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-24 02:38:44,FIXED,2017-03-24 06:08:46,0 days 03:30:02.000000000,294
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-30 04:48:27,FIXED,2017-03-30 05:18:47,0 days 00:30:20.000000000,294
Utica Ave,An elevator,,Platform To Mezzanine,OUTAGE,2017-03-21 11:38:54,FIXED,2017-03-21 14:09:02,0 days 02:30:08.000000000,294
Utica Ave,An elevator,NW corner of Fulton Street and Malcolm X Boulevard,Street To Mezzanine,OUTAGE,2017-03-31 03:48:46,FIXED,2017-03-31 06:18:24,0 days 02:29:38.000000000,294
Utica Ave,An elevator,NW corner of Fulton Street and Malcolm X Boulevard,Street To Mezzanine,OUTAGE,2017-03-31 08:48:34,FIXED,2017-03-31 16:38:18,0 days 07:49:44.000000000,294
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-21 04:09:02,FIXED,2017-03-21 12:28:47,0 days 08:19:45.000000000,1
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-30 04:18:42,FIXED,2017-03-30 08:58:41,0 days 04:39:59.000000000,1
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-31 04:08:29,FIXED,2017-03-31 09:28:24,0 days 05:19:55.000000000,1
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-04-01 04:18:47,FIXED,2017-04-01 09:28:32,0 days 05:09:45.000000000,1
W 4th St - Washington Sq,An elevator,NE corner of West 3rd Street and Sixth Avenue,Street To Mezzanine,FIXED,2017-03-14 17:48:30,,,,1
W 4th St - Washington Sq,An elevator,NE corner of West 3rd Street and Sixth Avenue,Street To Mezzanine,OUTAGE,2017-03-23 19:48:47,FIXED,2017-03-23 22:18:40,0 days 02:29:53.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-16 22:08:45,FIXED,2017-03-17 06:08:26,0 days 07:59:41.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-22 14:38:24,FIXED,2017-03-22 16:48:38,0 days 02:10:14.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-23 05:48:18,FIXED,2017-03-23 08:48:44,0 days 03:00:26.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-23 21:28:27,FIXED,2017-03-23 23:08:25,0 days 01:39:58.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-24 08:08:42,,,,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-25 18:48:19,FIXED,2017-03-25 20:08:52,0 days 01:20:33.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-27 05:09:01,FIXED,2017-03-27 08:08:59,0 days 02:59:58.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-27 21:19:02,,,,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-28 13:58:22,FIXED,2017-03-28 19:28:33,0 days 05:30:11.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-29 11:28:20,FIXED,2017-03-29 12:38:30,0 days 01:10:10.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-30 13:18:34,FIXED,2017-03-30 19:18:43,0 days 06:00:09.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-03-31 15:28:49,FIXED,2017-03-31 17:58:43,0 days 02:29:54.000000000,1
W 4th St - Washington Sq,An escalator,,Northbound Ll Platform To Northbound Ul Platform,OUTAGE,2017-04-01 14:09:14,,,,1
W 4th St - Washington Sq,An escalator,,Southbound Ll Platform To Southbound Ul Platform,OUTAGE,2017-03-20 05:08:57,FIXED,2017-03-20 09:28:27,0 days 04:19:30.000000000,1
W 4th St - Washington Sq,An escalator,,Southbound Ll Platform To Southbound Ul Platform,OUTAGE,2017-03-23 04:18:49,FIXED,2017-03-23 09:08:52,0 days 04:50:03.000000000,1
W 4th St - Washington Sq,An escalator,,Southbound Ll Platform To Southbound Ul Platform,OUTAGE,2017-03-24 04:38:35,FIXED,2017-03-24 09:18:50,0 days 04:40:15.000000000,1
W 4th St - Washington Sq,An escalator,,Southbound Ll Platform To Southbound Ul Platform,OUTAGE,2017-03-24 09:58:43,,,,1
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-19 12:28:35,FIXED,2017-03-20 16:48:33,1 days 04:19:58.000000000,157
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-21 08:38:35,FIXED,2017-03-21 13:38:22,0 days 04:59:47.000000000,157
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-24 18:48:44,FIXED,2017-03-25 04:08:31,0 days 09:19:47.000000000,157
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-28 18:29:04,FIXED,2017-03-28 20:09:06,0 days 01:40:02.000000000,157
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-29 20:48:21,FIXED,2017-03-29 22:48:22,0 days 02:00:01.000000000,157
Woodside - 61st St,An escalator,,Street To Mezzanine,OUTAGE,2017-03-31 03:58:43,FIXED,2017-03-31 08:58:22,0 days 04:59:39.000000000,157
